symbol,datetime,open,high,low,close,volume,SMA_5,SMA_10,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,EMA_50,VWAP,PSAR,RSI_14,Stoch_K,Stoch_D,Williams_R,CCI,MFI,Momentum_10,ROC_12,OBV,ADL,Volume_SMA_20,Volume_Ratio,ATR,Volatility_20,BB_Upper,BB_Lower,BB_Middle,BB_Width,BB_Position,MACD,MACD_Signal,MACD_Histogram,Volatility_High_Band,Volatility_Low_Band,High_Exceedance,Low_Exceedance,Distance_To_High_Pct,Distance_To_Low_Pct,Position_In_Range_Pct,Band_Range,Band_Midpoint,High_Band_Stability,Low_Band_Stability,Signal_Long,Signal_Short,Price_Above_High_Band,Price_Below_Low_Band,Band_Width_Normalized,High_Band_Distance_Normalized,Low_Band_Distance_Normalized,High_Band_SMA_5,Low_Band_SMA_5,Band_Range_SMA_5,High_Band_ROC_5,Low_Band_ROC_5
TSLA,2025-02-13 22:00:00,360.62,362.0,347.5,355.84,68277279,345.504,361.752,384.569,401.92,,364.88592752790953,379.81881753205187,378.1450682969661,314.08373878540385,325.1,35.86532539519605,32.39540520602799,25.640214985772968,-67.60459479397201,-86.58388671559425,45.3061260691722,-48.76000000000005,-8.547931123104611,782305902,758365667.9509407,76145986.7,0.8966628703492786,18.793985714285718,0.477715404754255,441.6823793524125,327.4556206475875,384.569,114.22675870482499,0.24849150649333346,-14.932890004142337,-10.175684009957342,-4.757205994184995,371.1811288079242,343.8746777767737,0.0,0.0,56.18133528382528,43.81866471617472,43.81866471617472,27.306451031150516,357.5279032923489,0,0,0,0,0,0,0.07673800312261274,0.04311243482442737,0.03362556829818537,362.59216718606484,332.6206925100646,29.971474676000277,-4.621504911693477,-3.9726741598308823
TSLA,2025-02-17 22:00:00,355.01,359.1,350.02,354.11,51631702,346.18,358.79499999999996,380.9495,401.97380000000004,,363.2280925231764,377.91438691637836,377.1976955649917,314.2712755476473,325.838,35.03267084127417,30.572241542839073,31.82281237924612,-69.42775845716092,-79.85157362150683,45.41889362127737,-29.569999999999993,-11.534425901868682,730674200,753247988.2372845,73978000.35,0.6979331930536563,18.43612857142858,0.45668641360328593,436.0125878270787,325.8864121729213,380.9495,110.12617565415735,0.2562841001190549,-14.68629439320199,-11.077806086606417,-3.6084883065955733,370.94484453822486,343.6073641336042,0.0,0.0,61.58155136849914,38.418448631500866,38.418448631500866,27.337480404620635,357.2761043359145,0,0,0,0,0,0,0.07720053205111585,0.04754128530181255,0.0296592467493033,361.29397989990605,332.2422077680546,29.05177213185143,-1.7197459165448914,-0.5477351294079982
TSLA,2025-02-18 22:00:00,354.0,367.34,353.67,360.56,67094374,352.592,355.63,377.774,402.02639999999997,,362.8176167502879,376.628830671168,376.54203118633643,314.5491077242479,326.56124,40.1163596065937,37.36958583623141,33.44574419503282,-62.63041416376859,-54.85249613730269,51.599488464233175,-31.649999999999977,-10.884824518042516,797768574,753787884.4435757,72966674.35,0.919520789424604,18.40470714285715,0.4666631809087547,429.5963899589027,325.9516100410973,377.774,103.64477991780541,0.3339134878413422,-13.81121392088005,-11.624487653461214,-2.1867262674188357,368.8335253235195,341.9693735672868,0.0,0.0,30.797642146285064,69.20235785371493,69.20235785371493,26.864151756232673,355.40144944540316,0,0,0,0,0,0,0.07450674438715518,0.022946320511203388,0.0515604238759518,361.69180976951185,333.53224759466957,28.15956217484229,0.5422324773930414,1.9224532082113204
TSLA,2025-02-19 22:00:00,361.51,362.3,348.0,354.4,45965354,356.16999999999996,353.253,374.73850000000004,401.7246,,361.5225987884594,374.9821959432737,375.66961803614515,314.71448109034844,328.1923904,33.5390355912744,30.87785857308458,32.939895317385016,-69.12214142691542,-64.54331244344858,44.51269265190997,-23.77000000000004,-7.63135946622186,751803220,748966343.8142049,72216774.95,0.6364913696551053,17.419707142857153,0.4653348081660745,424.420631183629,325.0563688163711,374.73850000000004,99.36426236725788,0.29531373236760494,-13.459597154814332,-11.991509553731873,-1.468087601082459,375.1952035543851,349.6265525287028,0.0,1.6265525287028026,81.33085915833999,18.669140841660006,18.669140841660006,25.5686510256823,362.4108780415439,0,0,0,0,0,0,0.07214630650587557,0.05867721093223794,0.013469095573637627,367.587148685933,340.4218001528392,27.165348533093844,8.52621245814452,10.92959422158439
TSLA,2025-02-20 22:00:00,353.44,354.98,334.42,337.8,74058648,352.54200000000003,349.601,371.0095,400.69620000000003,,357.8729682050335,372.2278745215132,374.17780191836846,314.89609618212495,329.75829478400004,27.97414930097598,18.432510885341063,28.893318431552355,-81.56748911465893,-95.29969623173334,36.49962240723048,-36.51999999999998,-13.872670253180686,677744572,699257718.211092,73385177.75,1.009177197230404,17.480421428571436,0.48581299141924617,419.98630158691617,322.03269841308384,371.0095,97.95360317383233,0.1609670402724737,-14.354906316479685,-12.464188906281475,-1.89071741019821,368.72080995899427,343.38152582942587,0.0,8.961525829425852,122.02716462266893,-22.027164622668945,-22.027164622668945,25.339284129568398,356.05116789421004,0,0,0,1,0,1,0.07501268244395617,0.0915358494937663,-0.016523167049810116,370.97510243660963,344.49189876715866,26.483203669450905,4.815429704604723,6.299856982116626
TSLA,2025-02-23 22:00:00,338.14,342.3973,324.7,330.53,76052321,347.48,346.492,367.207,399.51099999999997,,353.6663577113799,369.13905514047525,372.4586686722356,315.01417573686524,367.34,30.741358069425303,8.412698412698388,19.24102262370801,-91.58730158730162,-117.04849200942742,37.549770708830145,-31.090000000000032,-12.59750905677342,601692251,673313044.3018911,74366436.35,1.0226699668929342,16.584514285714288,0.4874651020492895,416.36432642295114,318.04967357704885,367.207,98.31465284590229,0.12694268922978044,-15.472697429095376,-13.065890610844296,-2.4068068182510807,352.86536410982814,326.78208634353183,0.0,2.0820863435318415,85.63097134474779,14.369028655252203,14.369028655252203,26.083277766296305,339.82372522668,0,0,0,0,0,0,0.07891349579855476,0.0675743929743992,0.011339102824155577,367.3119494969904,341.0733804805103,26.238569016480064,-4.934454711347669,-4.9705874081073
TSLA,2025-02-24 22:00:00,327.025,328.89,297.2512,302.8,134228777,337.21799999999996,341.69899999999996,362.4895,397.5471999999999,,345.84076421642175,364.2249215194058,369.7155274708397,314.95152954028595,366.4872,21.55989566766334,6.088296093431149,10.9778351304902,-93.91170390656886,-170.08751412150033,29.915369884640015,-47.93000000000001,-19.10664671938448,467463474,586166244.9886304,78171599.7,1.7171041339198794,18.06157142857143,0.5527520723745704,417.3283745997615,307.65062540023854,362.4895,109.67774919952296,-0.04422615740786578,-18.38415730298408,-14.129543949272307,-4.254613353711772,345.56282825727254,319.47379328846006,0.0,22.222593288460075,163.91111556403806,-63.911115564038056,-63.911115564038056,26.089034968812484,332.5183107728663,0,0,0,1,0,1,0.0861592964623926,0.1412246639936345,-0.055065367531241895,362.23554624079986,336.2466663114815,25.988879929318433,-6.842531081015406,-7.02358952812209
TSLA,2025-02-25 22:00:00,303.715,309.0,288.04,290.8,100118276,323.26599999999996,337.929,357.125,394.86780000000005,,337.37295433614855,358.7859056915908,366.6083632355905,314.7874999785426,363.71776,21.843377376732192,2.983593478902417,5.828195995010652,-97.0164065210976,-188.66603074596577,29.33078325799464,-37.69999999999999,-19.58409380012167,367345198,512414995.87412655,80731979.7,1.240131560901138,18.367285714285714,0.5574642601154262,417.9632097733077,296.2867902266923,357.125,121.67641954661542,-0.04509329126495406,-21.41295135544226,-15.586225430506357,-5.826725924935904,319.7834341855603,291.8748030364399,0.0,3.8348030364398937,103.85114924016537,-3.8511492401653626,-3.8511492401653626,27.908631149120367,305.8291186110001,0,0,0,1,0,1,0.09597190904099163,0.09966793048679597,-0.0036960214458043425,352.42552801320807,326.2277522053121,26.197775807895972,-13.298707349050037,-14.64884706144311
TSLA,2025-02-26 22:00:00,291.16,297.23,280.88,281.95,101748197,308.776,332.473,351.76750000000004,392.1448,,328.84634597603923,353.0942284930343,363.27560990794007,314.5431585178791,359.1770944,21.161411177021535,1.0735868536781317,3.3818254753372323,-98.92641314632186,-188.3427280396808,29.31107633951065,-54.56,-19.610526615915383,265597001,423984299.8881937,82417707.15,1.2345429218847177,18.464428571428574,0.5595757643559383,419.2577578154799,284.27724218452016,351.76750000000004,134.98051563095976,-0.0172413194129656,-24.24788251699505,-17.31855684780415,-6.929325669190899,308.5416516231989,280.38828965011203,0.0,0.0,94.45284598201496,5.547154017985037,5.547154017985037,28.153361973086874,294.4649706366555,0,0,0,0,0,0,0.09985232123811624,0.09431335918850475,0.005538962049611492,339.09481762697084,312.38009962959393,26.714717997376887,-17.76503305472685,-19.80349100427852
TSLA,2025-02-27 22:00:00,279.5,293.88,273.6,292.98,115696968,299.812,326.177,346.4025,389.2798,,323.3284465947258,348.6412294978509,360.5086952887687,314.27173775674294,352.913326848,28.344270570418985,20.67420524855985,8.243795193713467,-79.32579475144014,-158.23350575283385,37.04069820575918,-62.95999999999998,-10.812785388127848,381293969,529412306.2313892,83297911.6,1.3889540059009116,18.469721428571425,0.5715233320758141,414.7095217165806,278.09547828341937,346.4025,136.6140434331612,0.10895308668513967,-25.312782903125083,-18.91740205886838,-6.395380844256703,300.03834586635617,271.5644606281331,0.0,0.0,24.788840045197233,75.21115995480277,75.21115995480277,28.47388523822309,285.8014032472446,0,0,0,0,0,0,0.09718712962735712,0.024091562107844043,0.07309556751951307,325.35832480844323,298.0166865893354,27.341638219107825,-18.627227495046004,-20.914656089264334
TSLA,2025-03-02 22:00:00,300.34,303.94,277.3,284.65,115551414,290.636,319.058,340.40500000000003,385.7124,,317.3779163490327,343.9010465810384,357.52324555841676,314.0234386500398,344.9819941632,28.80964597229348,11.787924045231449,11.178572049156477,-88.21207595476855,-134.96097107635708,44.696057534478044,-71.19,-15.41113191287035,265742555,477622370.6773349,84897071.35,1.3610765620362004,19.50186428571428,0.5650976051884117,408.2590320331654,272.55096796683466,340.40500000000003,135.70806406633073,0.08915484953975622,-26.523130232005656,-20.438547693495867,-6.084582538509789,310.8763818711318,281.94925244451696,0.0,4.6492524445169465,90.66361713375488,9.336382866245124,9.336382866245124,28.92712942661484,296.4128171578244,0,0,0,0,0,0,0.10162350053263602,0.09213554144082847,0.009487959091807552,316.96052836070396,289.0501198095324,27.910408551171532,-11.899434319551808,-13.719489461819537
TSLA,2025-03-03 22:00:00,270.93,284.35,261.8401,272.04,126706623,284.48400000000004,310.851,334.823,381.556,,310.40285229498755,338.5779105955529,354.1594877297194,313.5897230166947,337.84379474688,30.70403280929598,9.66816082290127,14.043430038897524,-90.33183917709873,-149.54525934462876,45.259820164443965,-82.07,-23.571388436253297,139035932,465744768.1472349,86545796.4,1.4640413315325387,19.300428571428565,0.5596190342084613,405.9754368336627,263.6705631663373,334.823,142.3048736673254,0.058813423728750695,-28.175058300565354,-21.98584981490979,-6.189208485655563,302.9256748276415,273.46562584649337,0.0,11.62552584649336,104.83918355806408,-4.839183558064086,-4.839183558064086,29.460048981148134,288.19565033706743,0,0,0,1,0,1,0.10829307815449248,0.11353357898706616,-0.00524050083257369,308.43309767477774,279.8484863211391,28.58461135363866,-12.33846639253906,-14.401233656253265
TSLA,2025-03-04 22:00:00,272.92,279.55,267.71,279.1,94042913,282.144,302.705,329.16749999999996,378.3354,,305.5870288647863,334.17206625363525,351.20630019146057,313.2946310350134,328.7233513772544,30.25111799105609,16.36011029394343,12.605398387358713,-83.63988970605656,-123.19907317558544,43.91486494789993,-81.45999999999998,-21.56587230215826,233078845,552639148.9090594,88394330.3,1.063902092824612,18.867571428571427,0.5631739056254732,399.0843986048884,259.2506013951115,329.16749999999996,139.8337972097769,0.14194993628836874,-28.585037388848946,-23.305687329697637,-5.279350059151309,290.551479868598,260.7797789261144,0.0,0.0,38.46431176613406,61.53568823386594,61.53568823386594,29.77170094248362,275.66562939735616,0,0,0,0,0,0,0.10667037242022077,0.04103002460981,0.06564034781041077,302.5867068113853,273.62948149907396,28.957225312311312,-9.141172178418692,-10.653548640320075
TSLA,2025-03-05 22:00:00,272.06,272.65,260.02,263.45,98451566,278.444,293.61,323.4315,374.881,,299.1044090392031,328.93331410304,347.7540064452086,312.90956154726666,320.6973612119839,17.334180970544608,3.196049198658225,9.74144010516764,-96.80395080134177,-124.80901798066533,36.38467865084442,-90.94999999999999,-25.60221400129904,134627279,507661671.80533826,90436172.55,1.0886303922865432,18.646142857142856,0.5769323498997271,395.21961110336736,251.64338889663273,323.4315,143.57622220673463,0.08223235659709018,-29.828905063836885,-24.6103308765255,-5.218574187311386,297.6412547148145,267.78147880215954,0.0,7.761478802159559,114.50606600273852,-14.506066002738526,-14.506066002738526,29.85977591265498,282.71136675848703,0,0,0,1,0,1,0.11334133958115386,0.12978270910918405,-0.016441369528030183,300.4066274297084,271.10811932948343,29.298508100224932,-3.5328769555224584,-4.496197349641149
TSLA,2025-03-06 22:00:00,259.32,266.2499,250.73,262.67,102369640,272.38199999999995,286.09700000000004,317.849,371.7132,,293.49911534069486,324.0248505619393,344.4072541001631,312.47018534232825,312.20253064230616,17.251318101933222,10.23925906869053,9.931806187097393,-89.76074093130947,-119.04133107576973,29.94014992763185,-75.13,-27.149434213445744,32257639,562805095.8843594,91658743.05,1.1168562495359247,18.71899285714286,0.5786768423496272,390.3361176649227,245.36188233507727,317.849,144.97423532984544,0.1193875423832608,-30.525735221244418,-25.793411745469296,-4.732323475775122,281.95056600486765,252.1235087665308,0.0,1.3935087665308004,64.64119423784868,35.35880576215131,35.35880576215131,29.827057238336863,267.03703738569925,0,0,0,0,0,0,0.11355334540806662,0.07340223856880358,0.04015110683926305,296.78907145741067,267.219928957163,29.569142500247686,-6.028489395000604,-7.158871899745292
TSLA,2025-03-09 22:00:00,252.535,253.37,220.0,222.15,189076948,259.882,275.259,310.8755,367.5442,,282.52232836492277,316.47846582423176,339.5988760530035,311.2547989434289,302.3669257395372,13.555015466195329,1.4592099904981715,4.964839419282307,-98.54079000950183,-152.5656323539532,28.098146336734388,-108.37999999999997,-37.31659142212189,-156819309,398092273.6380304,97597677.55,1.9373099109160103,21.11827857142857,0.7560553205014643,391.9578099598241,229.79319004017592,310.8755,162.16461991964817,-0.04713229090268318,-33.95613745930899,-27.42595688823725,-6.530180571071742,281.13665909082516,251.25987171934798,0.0,31.259871719347984,197.43307189426477,-97.43307189426477,-97.43307189426477,29.876787371477178,266.19826540508654,0,0,0,1,0,1,0.13448925217860536,0.26552626194384493,-0.1310370097652396,290.84112690134936,261.08205281212923,29.759074089220157,-9.566414341709208,-10.884717891283698
TSLA,2025-03-10 22:00:00,225.305,237.0649,217.02,230.58,174896415,251.58999999999997,268.037,304.868,362.91020000000003,,274.53120092399257,310.11553881396065,335.3116535377079,310.1129805008177,287.5408791064205,14.490219648125901,9.333700440528636,7.010723166572444,-90.66629955947137,-140.22066092271032,21.457588404751505,-72.22,-31.740674955595026,18077106,459824166.82614833,102466753.15,1.7068601241221235,21.57362857142857,0.7855077935363086,391.15431009304785,218.58168990695214,304.868,172.57262018609572,0.06952615125220535,-35.58433788996808,-29.057633088583426,-6.526704801384657,242.35443351126483,210.74467189129157,0.0,0.0,37.2493587671503,62.7506412328497,62.7506412328497,31.609761619973256,226.5495527012782,0,0,0,0,0,0,0.13708804588417578,0.051064418038272254,0.08602362784590353,278.726878638074,248.53786202108887,30.189016616985178,-19.99541351218924,-22.93558971481463
TSLA,2025-03-11 22:00:00,247.22,251.84,241.1,248.09,142215681,245.388,263.76599999999996,300.84749999999997,358.7894,,270.4633238586885,305.521002514509,331.8819944832289,309.4151777769386,273.4367032851364,22.652672737562384,22.521020585677,11.104643672234602,-77.478979414323,-95.72192574141835,28.37261027071311,-42.71000000000001,-24.94176020330983,160292787,502727221.42950034,103650367.2,1.3720711739070424,22.07077142857143,0.8363789852599669,389.94506470769574,211.7499352923042,300.84749999999997,178.19512941539153,0.20393410766566633,-35.057678655820496,-30.257642202030848,-4.800036453789648,250.59535392814973,218.53105965560408,1.2446460718502692,0.0,7.8135321078776565,92.18646789212235,92.18646789212235,32.06429427254565,234.5632067918769,0,0,0,0,0,0,0.12924460587909892,0.010098568778063326,0.11914603710103559,270.7356534499844,240.08811816698682,30.647535282997588,-13.751823242655117,-16.200918431823826
TSLA,2025-03-12 22:00:00,248.125,248.29,232.6,240.68,114813525,240.834,259.639,296.05600000000004,354.9698,,265.88127403420395,300.71791501287197,328.29620200133934,308.80559004313466,262.1533626281091,23.77686575224108,18.871039653908646,16.908586893371425,-81.12896034609135,-97.75215850450161,28.230856327965625,-41.26999999999998,-20.515191545574638,45479262,506166504.8425025,104121907.0,1.102683655227329,21.72291428571429,0.8267065312169107,387.3581944510584,204.75380554894167,296.05600000000004,182.60438890211674,0.19674332400803474,-34.836640978668015,-31.173441957358285,-3.6631990213097296,267.12376750913376,235.9545076017762,0.0,3.35450760177622,84.83925376390367,15.160746236096333,15.160746236096333,31.169259907357542,251.539137555455,0,0,0,0,0,0,0.12950498548843917,0.10987106327544353,0.019633922212995647,264.63215600884826,233.7227239269101,30.9094320819381,-10.253110656626262,-11.885426633220405
TSLA,2025-03-13 22:00:00,247.31,251.58,240.73,249.98,100242264,238.296,255.33900000000003,290.758,351.62120000000004,,263.4349241827559,296.9595145094748,325.21735279365487,308.3350683425643,253.1266901024873,28.486726136424338,29.462769285778123,23.61827650845459,-70.53723071422188,-79.72985105780084,33.756149283473334,-43.00000000000003,-14.03713892709767,145721526,576844230.1512579,104661944.25,0.9577718502969622,21.237392857142858,0.806875175201214,379.6955406143336,201.82045938566637,290.758,177.87508122866723,0.27074922626414516,-33.52459032671891,-31.643671631230408,-1.8809186954885,259.6272207900562,228.50874755022687,0.0,0.0,31.00158775690986,68.99841224309013,68.99841224309013,31.118473239829314,244.06798417014153,0,0,0,0,0,0,0.12448385166745066,0.03859197051786621,0.08589188114958445,260.1674869658859,228.99977168364936,31.16771528223659,-7.9174677785275565,-9.366346411659475
TSLA,2025-03-16 22:00:00,245.055,245.4,232.8,238.01,111900565,241.46800000000002,250.675,284.8665,348.3046,,259.52339738536546,292.59284461615033,321.7892990675224,307.74450860302795,245.90535208198983,31.10527850685331,22.820178299630335,23.717995746439033,-77.17982170036967,-89.3236533600117,34.90435152602328,-46.639999999999986,-15.584323461606667,33820961,557483656.2068131,106843108.55,1.0473353547892443,20.08747857142857,0.8120704293695504,371.2249311002995,198.50806889970042,284.8665,172.71686220059908,0.22870917521892403,-33.069447230784874,-31.928826751141305,-1.1406204796435695,268.9303765061123,238.16586478676678,0.0,5.365864786766764,100.50663825965674,-0.5066382596567351,-0.5066382596567351,30.764511719345506,253.54812064643954,0,0,0,1,0,1,0.1292572233071951,0.1299120898538393,-0.0006548665466441931,257.72623044894334,226.38097029713308,31.345260151810255,-4.341761271613272,-5.211340292017239
TSLA,2025-03-17 22:00:00,228.155,230.1,222.28,225.31,111477636,240.414,246.002,278.4265,345.22520000000003,,254.25979778756755,287.608888784597,317.99712701687656,307.05843369659215,240.12828166559186,30.978797560267196,9.537505752416008,20.60681777927482,-90.46249424758399,-104.59154419145291,35.263597813728865,-46.73000000000002,-23.09713973650079,-77656675,532394060.3807262,109835405.25,1.014951742985443,19.713907142857146,0.8193929965409756,362.21481831026966,194.6381816897303,278.4265,167.57663662053938,0.1830315903745162,-33.349090997029464,-32.21287960031894,-1.1362113967105216,256.9925850955458,226.33194694343445,0.0,4.051946943434444,103.33309091077763,-3.3330909107776354,-3.3330909107776354,30.660638152111346,241.66226601949012,0,0,0,1,0,1,0.13608201212601015,0.1406177493033855,-0.004535737177375364,260.65386076579955,229.4984253075617,31.15543545823787,6.039976810905161,7.396284286695161
TSLA,2025-03-18 22:00:00,231.61,241.41,229.201,235.86,111993753,237.968,241.67800000000003,272.1915,341.7336,,251.42905966638082,283.77560826935706,314.76897204589113,306.46078234911425,217.02,36.74431981593329,21.675103543488273,18.010929198511537,-78.32489645651172,-80.48674155271101,41.63669685390356,-43.24000000000001,-17.140347795538368,34337078,542566971.5181662,112080374.2,0.9992271510456824,19.696049999999996,0.8435083090891061,348.4677037183559,195.91529628164415,272.1915,152.55240743671175,0.26184249983027913,-32.34654860297624,-32.2396134008504,-0.10693520212583962,244.28975361539239,213.6391432514356,0.0,0.0,27.50272674930232,72.49727325069767,72.49727325069767,30.650610363956787,228.964448433414,0,0,0,0,0,0,0.12995255814447887,0.03574049697020423,0.09421206117427462,259.3927407032481,228.52004202672796,30.8726986765201,-2.5162478928341505,-2.2385451349011634
TSLA,2025-03-19 22:00:00,233.345,238.0,230.0501,236.26,99028270,237.084,238.95899999999997,266.2845,338.2378,,249.09535817922963,280.2559085073724,311.68367725604446,305.93529548967405,217.5078,32.62467834824163,22.13529682466634,17.78263537352354,-77.86470317533366,-76.05887320123628,34.71011717390871,-27.189999999999998,-13.152477576826946,133365348,598246472.4015734,114733520.0,0.8631154173601577,18.815328571428577,0.846880448847495,333.5166409587308,199.05235904126914,266.2845,134.46428191746168,0.2767102194586518,-31.16055032814276,-32.023800786308875,0.8632504581661138,254.81213439952833,224.1995759524405,0.0,0.0,60.603018305688884,39.39698169431111,39.39698169431111,30.61255844708782,239.50585517598444,0,0,0,0,0,0,0.12957148246460604,0.07852422923697766,0.051047253227628375,256.930414081327,226.16905569686082,30.761358384466156,-4.608962064442451,-4.981863567181632
TSLA,2025-03-20 22:00:00,234.985,249.52,234.55,248.71,132728684,236.83,237.56300000000002,261.83,335.3248,,249.03607230550165,277.9191591293423,309.20910346012636,305.3352699530522,217.98584400000001,39.26138400860524,47.06668646962719,30.2923622792606,-52.93331353037281,-47.9225002069688,34.56480233572964,-13.960000000000008,-10.88857040487281,266094032,716611731.6801305,117667021.8,1.1280024085729006,17.981757142857145,0.8761590111294512,320.3527056251172,203.30729437488276,261.83,117.04541125023445,0.38790675465311164,-28.883086823840642,-31.395657993815224,2.5125711699745814,255.11549465541805,224.60713688058323,0.0,0.0,20.995868419707882,79.00413158029211,79.00413158029211,30.50835777483482,239.86131576800062,0,0,0,0,0,0,0.12266638967003667,0.025754873770327043,0.09691151589970963,256.02806885439935,225.38873356293212,30.639335291467255,-1.7377708396325982,-1.7074228936404547
TSLA,2025-03-23 22:00:00,258.075,278.64,256.33,278.39,169079865,244.906,243.18699999999998,259.223,332.9938,,253.5520611816,277.95403644390075,307.99815195124125,304.9164220704245,219.24721024000002,51.72170706577733,98.14489045258273,55.78229124895876,-1.8551095474172798,35.89806015816492,44.32506037403597,56.23999999999998,5.670905295122414,435173897,881902267.5676249,122318399.0,1.3822929860290274,18.49033571428572,0.9941766346924615,308.825468571846,209.62053142815404,259.223,99.20493714369195,0.6932061100168615,-24.401975262300738,-29.996921447512328,5.59494618521159,266.82844764746284,236.35286904026725,11.811552352537149,0.0,-37.93710531818205,137.93710531818206,137.93710531818206,30.475578607195587,251.59065834386504,0,0,1,0,1,0,0.10947080932215808,-0.041530056225213365,0.15100086554737144,255.60768308266952,225.02613441363218,30.58154866903727,-0.7815884861938127,-0.7612324075587931
TSLA,2025-03-24 22:00:00,283.6,288.2,271.28,288.14,150361538,257.47200000000004,248.94300000000004,258.49,330.8618,,258.8732825382986,278.70855653005333,307.2179404693445,304.6754484265573,222.81077762560002,52.41582041688936,99.91570665917392,81.70909452712795,-0.08429334082607796,79.7085393935169,46.3932546380354,57.559999999999974,9.696577454600819,585535435,1031197411.6811001,123125037.05,1.221210093434851,18.853192857142858,0.960673774250025,305.7594747390446,211.2205252609554,258.49,94.5389494780892,0.8136273479204653,-19.83527399175472,-27.964591956360806,8.129317964606088,296.139501505491,264.2511508265807,0.0,0.0,25.08596818330145,74.91403181669855,74.91403181669855,31.888350678910285,280.1953261660359,0,0,0,0,0,0,0.11066964211463277,0.027762551209450356,0.08290709090518242,263.43706636465856,232.60997519026145,30.82709117439706,15.232702684939728,16.753800952643758
TSLA,2025-03-25 22:00:00,282.66,284.9,266.51,272.06,156254441,264.712,251.34,257.553,328.2368,,260.9020083016443,278.216068282213,305.83671367023226,304.3413773442058,228.041915415552,52.295632698768195,77.3250913177859,91.79522947651418,-22.67490868221409,60.21838809007964,44.71369539011105,23.97,22.466801710555927,429280994,969256417.9404805,125931845.3,1.2407857649331213,19.03533571428571,0.9710278523663556,302.82658895473185,212.27941104526815,257.553,90.5471779094637,0.660214822095342,-17.314059980568686,-25.834485561202385,8.520425580633699,303.80096698791834,273.18673133662486,0.0,6.676731336624869,103.68041635747079,-3.6804163574707824,-3.6804163574707824,30.614235651293484,288.4938491622716,0,0,0,1,0,1,0.11252751470739353,0.11666899576533978,-0.004141481057946252,275.3393090391637,244.51949280729932,30.8198162318644,24.36091260144291,27.872976449407812
TSLA,2025-03-26 22:00:00,272.48,291.85,271.8216,273.13,162572146,272.08599999999996,254.58499999999998,257.11199999999997,325.7722,,262.7832377937045,277.83932065680455,304.55187737862684,304.0521462956057,232.85456218230786,52.784580981791066,74.98329546973136,84.07469781556374,-25.01670453026864,78.31350489576408,52.386258625719364,32.44999999999999,18.453465174776642,591853140,827925049.6188173,128973042.75,1.260512604289938,19.35737142857143,0.9650956486348792,301.5490744216786,212.6749255783213,257.11199999999997,88.87414884335729,0.6802323871279164,-15.056082863100073,-23.678805021581926,8.622722158481853,287.16604506387387,257.0937956661802,4.683954936126156,0.0,46.674410278568445,53.325589721431555,53.325589721431555,30.072249397693668,272.12992036502703,0,0,0,0,0,0,0.11010233001755086,0.05138961323865512,0.05871271677889575,281.8100911720328,251.09833675004725,30.711754421985567,12.697162456799163,14.671847426115356
TSLA,2025-03-27 22:00:00,275.575,276.1,260.57,263.55,123809389,275.054,255.94199999999995,255.64050000000003,322.4788,,262.90120121005793,276.7808477079774,302.9412868133821,303.7314517211473,238.75410596407707,63.194798572157076,62.18094347186957,71.49644341979563,-37.81905652813044,41.41487563663463,53.588690821946194,13.570000000000022,6.231609496553673,468043751,751630403.5962806,129378663.8,0.9569536843523964,17.4188,0.9613467015815481,296.91297762702885,214.3680223729712,255.64050000000003,82.54495525405764,0.5958205135087425,-13.879646497919452,-21.718973316849432,7.83932681892998,288.62771879512275,258.1694854564368,0.0,0.0,82.33477797699695,17.665222023003057,17.665222023003057,30.458233338685943,273.3986021257798,0,0,0,0,0,0,0.11556908874477687,0.09515355262805059,0.02041553611672627,288.51253599997375,257.810806465218,30.701729534755792,13.136099077388193,14.94269017537838
TSLA,2025-03-30 22:00:00,249.31,260.56,243.3601,259.16,134008936,271.20799999999997,258.057,254.36599999999999,319.3856,,262.3256317931247,275.4755943037285,301.2216306913185,303.2763844380234,291.85,59.34964668934834,53.0113554693115,63.39186480363748,-46.9886445306885,2.3178029885444995,54.26017785268566,21.150000000000034,7.678244972577704,334034815,863823804.5757285,130301539.9,1.0284524350429414,17.429157142857147,0.9582002057523757,293.3790382524114,215.35296174758852,254.36599999999999,78.0260765048229,0.561440997865678,-13.149962510603757,-20.005171155600298,6.855208644996541,279.5543816748246,249.77595336267112,0.0,6.415853362671129,68.4870989866883,31.5129010133117,31.5129010133117,29.778428312153466,264.66516751874786,0,0,0,0,0,0,0.11490364374191026,0.07869417222883375,0.036209471513076505,291.0577228054461,260.4954233296987,30.56229947574737,4.769331808344293,5.679255926492259
